t,Unnamed: 0,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,gas_price_mean,gas_price_median,google_trends,transfers_med,sigma,sp500,vix,gold
2021-09-16,2085,670463768803461.0,100202,3612.1508204437946,3668.840519923186,3494.587240228157,3569.651725743733,128451610,9381.54003402315,117506390.57439056,1182415,89060409613.69841,71274902626.0,0.2706,0.098376388,0.0336126058615909,4473.75,18.690000534057617,1754.5999755859375
2021-09-17,2086,668108174948465.0,91855,3567.781597496126,3587.2886863815697,3356.9775925463177,3392.006131064718,128543465,7912.29149337016,117514251.06854156,1147777,80831792328.84721,68534997270.0,0.2583,0.09500532,0.0348641756184402,4432.990234375,20.809999465942383,1749.4000244140625
2021-09-18,2087,676310873447326.0,90767,3401.6495832079822,3540.807599407482,3373.586592116446,3429.415159044091,128634232,5675.51585612269,117524042.96558347,1110271,57959640471.1824,51743827831.0,0.2337,0.081250801614809,0.0338335043305857,4432.990234375,20.809999465942383,1749.4000244140625
2021-09-19,2088,681991943947616.0,82792,3430.100163612734,3446.940992255727,3287.9336751945057,3328.422714596033,128717024,7200.91771411166,117533874.9741172,1084921,65198396167.7683,48676306532.0,0.2296,0.08286259,0.0276669455342544,4432.990234375,20.809999465942383,1749.4000244140625
2021-09-20,2089,672573432612365.0,86809,3343.325417477933,3343.325417477933,2953.517789490816,2966.3061526847177,128803833,9331.61739957829,117540710.13261436,1124508,93627396666.3831,78878159425.0,0.2788,0.1,0.0464118607054338,4357.72998046875,25.709999084472656,1761.800048828125
2021-09-21,2090,694906508137162.0,86398,2973.9697451959287,3096.055621567084,2709.145146601373,2757.1579294364715,128890231,10725.893521006,117546375.13682832,1144630,106504123903.498,82036696630.0,0.3075,0.099036687609413,0.0818356025502256,4354.18994140625,24.360000610351562,1776.0
2021-09-22,2091,678339194765561.0,90380,2764.763643991132,3084.907224746211,2746.208460603011,3077.195500215069,128980611,7241.07783016715,117554905.9112837,1134348,73923487712.4092,62715116887.0,0.2665,0.095,0.0483213621414473,4395.64013671875,20.8700008392334,1776.699951171875
2021-09-23,2092,664008283017837.0,99453,3077.867980527073,3173.5446960640857,3044.3820469750403,3155.381739550733,129080064,9503.84830983422,117562943.32278185,1139063,91230950647.6439,68318899531.0,0.2419,0.098565012370623,0.0249855462431097,4448.97998046875,18.6299991607666,1747.699951171875
2021-09-24,2093,676899600213852.0,86127,3157.532152534459,3157.532152534459,2774.050520177522,2927.5803709161505,129166191,7640.78402284891,117571088.19301026,1113735,78526866487.4346,69000000000.0,0.2911,0.099057498146184,0.0785758586703564,4455.47998046875,17.75,1749.699951171875
2021-09-25,2094,701554830061289.0,83781,2932.839511728657,2962.6434090573057,2826.984836066115,2933.227296825502,129249972,5019.53796254142,117581755.57267036,1084957,50962187649.8475,44778314282.0,0.2255,0.08,0.0331428405589019,4455.47998046875,17.75,1749.699951171875
2021-09-26,2095,685294430813251.0,77284,2922.8626601047954,3107.0874405493246,2744.582907028066,3063.207444974619,129327256,7482.45848756698,117590451.522271,1049684,71250486571.3164,59000000000.0,0.2296,0.099575157240855,0.082736717083579,4455.47998046875,17.75,1749.699951171875
2021-09-27,2096,683986535601015.0,86851,3056.0791435491587,3163.665008042025,2933.2357154998062,2933.2357154998062,129414107,17107.8800414838,117597546.52062383,1091684,138455152356.533,73393652540.0,0.2419,0.1,0.0470039069058343,4443.10986328125,18.760000228881836,1750.0
2021-09-28,2097,667399799023960.0,82371,2928.452810822416,2966.600536081756,2793.3605080171105,2805.173726436764,129496478,9418.9267273546,117604150.83605444,1067125,95008647482.586,81047470239.0,0.2337,0.1,0.0331020523292014,4352.6298828125,23.25,1735.800048828125
2021-09-29,2098,674919868001697.0,79649,2816.099244603112,2942.6984181256694,2791.5927992771035,2849.156199970706,129576127,8538.32108315432,117611434.15803382,1091269,83688301229.6319,71000001561.0,0.2419,0.1,0.036562370515774,4359.4599609375,22.559999465942383,1721.5
2021-09-30,2099,667853180146866.0,77930,2847.8208339878024,3041.522651749632,2840.289485322124,3000.70209638525,129654057,11775.6580678374,117615768.0741969,1066538,107078373237.013,84093796172.0,0.2132,0.1,0.0358684425731253,4307.5400390625,23.139999389648438,1755.300048828125
2021-10-01,2100,691758878364000.0,98205,3005.183387423233,3325.8185358176884,2986.0888971828776,3307.47760360554,129752262,9090.18801082391,117622633.73819923,1164998,93359939426.1903,81965354853.0,0.2408,0.0888,0.0475016626879226,4357.0400390625,21.100000381469727,1757.0
2021-10-02,2101,691772935256287.0,84177,3313.2503016772725,3458.666642269058,3261.358875739327,3394.1890429276027,129836439,6712.86215946162,117631723.6329573,1079771,68628077449.2442,59999999999.99999,0.2279,0.093,0.038731486006675,4357.0400390625,21.100000381469727,1757.0
2021-10-03,2102,683722852068262.0,84734,3400.438933456739,3483.2361677375056,3357.580496420172,3421.441900015229,129921173,6323.93977034663,117640827.40189949,1074298,65821653497.4428,57490704364.0,0.2279,0.095,0.0256965037044818,4357.0400390625,21.100000381469727,1757.0
2021-10-04,2103,681917107165328.0,85898,3415.0790298978104,3434.144532231803,3298.292880040602,3377.709192795764,130007071,10441.1475103842,117646253.00815624,1077312,105762393776.224,88000001459.0,0.2365,0.1,0.0277094291983474,4300.4599609375,22.959999084472656,1766.199951171875
2021-10-05,2104,707675477300310.0,98305,3388.3301262200084,3538.882933268546,3367.9911888289766,3519.678205720797,130105376,13747.9741081604,117649500.4419873,1182786,130495357534.179,107179700897.0,0.2408,0.1,0.0258089214667735,4345.72021484375,21.299999237060547,1759.5999755859375
2021-10-06,2105,700286170727162.0,154703,3512.736386128473,3622.551250236345,3354.4696453725,3586.8898814079257,130260079,15037.7429114525,117650956.2362862,1291628,150034552460.153,135440658492.0,0.2838,0.13,0.0527926379942886,4363.5498046875,21.0,1760.5
2021-10-07,2106,698703228871295.0,122406,3568.7150623204766,3649.236055943474,3485.252027781096,3585.612589190283,130382485,14745.2581363583,117652814.7791646,1291107,151975664165.359,133809221981.0,0.2752,0.10080188,0.0323781562414127,4399.759765625,19.540000915527344,1757.9000244140625
2021-10-08,2107,714659540853839.0,128198,3590.950966182597,3665.019010354275,3553.4184595498414,3555.3587652394426,130510683,13093.1417647495,117656047.63448615,1244333,126365894924.593,107895200000.0,0.2494,0.09655785056707,0.0209714110660562,4391.33984375,18.770000457763672,1756.300048828125
2021-10-09,2108,695461187868598.0,107088,3559.997868866768,3627.5336780726943,3546.721639973536,3580.599894323984,130617771,8056.78121386077,117663455.78044236,1163748,84647984175.6348,78178326827.0,0.2408,0.08009,0.0155216584180057,4391.33984375,18.770000457763672,1756.300048828125
2021-10-10,2109,695795930595090.0,90809,3575.0206237472453,3602.162918327416,3420.74858388007,3421.020129757327,130708580,8651.62378472253,117670806.40860072,1102612,86179335901.1413,71614825760.0,0.2279,0.086872725,0.0242115011610418,4391.33984375,18.770000457763672,1756.300048828125
2021-10-11,2110,711726767640338.0,98736,3419.72690431627,3616.5325659153655,3398.3506632738263,3541.641077083598,130807316,11220.1378631782,117675730.97693136,1143473,114272474792.29,101501601166.0,0.2408,0.0965,0.0382360755838447,4361.18994140625,20.0,1754.5999755859375
2021-10-12,2111,710603885060401.0,101076,3546.477836677041,3546.477836677041,3412.19956989356,3487.7995222546947,130908392,9273.66167252374,117682341.96227728,1156594,97930380585.02573,87895447685.0,0.2322,0.0964,0.0252461891048259,4350.64990234375,19.850000381469727,1758.300048828125
2021-10-13,2112,712223864253404.0,97897,3492.753542060577,3605.896390137081,3422.34564144358,3596.1924224988134,131006289,10193.959914592,117688151.60510498,1143084,108522185833.3,96202947927.0,0.2365,0.1,0.032182174667394,4363.7998046875,18.639999389648438,1793.699951171875
2021-10-14,2113,706023212509754.0,105579,3604.95891452784,3817.6246263626094,3591.7727892496346,3788.033293583802,131111868,13596.4080751238,117690898.49762107,1179468,138988036863.353,114000000000.0,0.2623,0.100321317,0.0301913172682781,4438.259765625,16.860000610351562,1796.699951171875
2021-10-15,2114,687526697605947.0,104087,3790.154402608073,3887.73931063589,3735.9055379482575,3866.0535172946775,131215955,15638.5524402753,117693773.0805704,1211303,152666220737.662,125348313380.99998,0.3225,0.1,0.0253308873391664,4471.3701171875,16.299999237060547,1767.199951171875
2021-10-16,2115,709904929642239.0,98102,3866.568137640881,3953.6650015179534,3806.690480252544,3833.316164011144,131314057,8752.97577791709,117700776.41413032,1151204,90967356392.1937,83375286930.0,0.3096,0.09,0.0262438021924058,4471.3701171875,16.299999237060547,1767.199951171875
2021-10-17,2116,705936108026156.0,91895,3829.406199953042,3910.549631457307,3682.252250117297,3856.261908753584,131405952,7725.03821659715,117708721.43387309,1114392,80516798135.8528,73000000000.0,0.2838,0.082054160555759,0.0423124799059135,4471.3701171875,16.299999237060547,1767.199951171875
2021-10-18,2117,702351169520067.0,99864,3847.730052178523,3886.572908920065,3698.2411516533866,3744.626615979249,131505816,13205.9802549234,117714771.78721064,1154623,113413635116.49,81707557408.0,0.2666,0.099048290300229,0.0307991687089476,4486.4599609375,16.309999465942383,1764.800048828125
2021-10-19,2118,711780277390095.0,109218,3747.162904650625,3883.928640899144,3737.088808157405,3875.59603723061,131615034,7739.35243508121,117722852.00610854,1198601,79599322886.2823,70270943190.0,0.2666,0.0769,0.0174342477944962,4519.6298828125,15.699999809265137,1769.699951171875
2021-10-20,2119,713414584271937.0,118355,3877.731010929058,4164.862641130698,3834.5301098071386,4160.578998725356,131733389,8222.2144222951,117730310.7778716,1225265,87248508777.2942,75000000000.0,0.3698,0.089973421666392,0.0387250521817918,4536.18994140625,15.489999771118164,1784.0999755859375
2021-10-21,2120,730197837792480.0,120353,4161.713580745146,4348.551580147032,4047.1774953276654,4069.430807528938,131853742,10046.093379726,117736512.74385482,1236205,100283479293.849,82630000000.0,0.43,0.098475358760746,0.0488368707818995,4549.77978515625,15.010000228881836,1781.199951171875
2021-10-22,2121,731550189362330.0,114451,4054.322680585032,4160.152470738005,3914.5657858839472,3971.553733444391,131968193,9048.13567086357,117743422.09613986,1213708,91861894977.1624,79618470912.0,0.2967,0.092,0.0410713005589754,4544.89990234375,15.430000305175781,1795.5
2021-10-23,2122,719890902474494.0,110813,3971.356462061914,4170.673487168334,3950.088139397796,4168.869470996665,132079006,6795.40765874853,117752206.83260404,1198057,71610688631.6857,64631339507.99999,0.2838,0.060370571612663,0.0237979775670247,4544.89990234375,15.430000305175781,1795.5
2021-10-24,2123,729937167446250.0,122838,4171.856105918791,4182.021896229006,3967.1204423083927,4081.629436127097,132201844,7643.91249700812,117760293.16420102,1224650,80106768614.73509,67849093469.00001,0.2881,0.069796026805733,0.0347395300454968,4544.89990234375,15.430000305175781,1795.5
2021-10-25,2124,749000082987623.0,130243,4084.4256657301903,4231.699808223095,4073.640648150734,4213.815957731648,132332087,10212.7374348417,117766204.8292056,1250000,104424942880.288,90194312183.0,0.2623,0.085,0.0186762248557366,4566.47998046875,15.239999771118164,1806.0
2021-10-26,2125,755636128167191.0,141849,4217.33792555515,4289.131262173443,4117.894820052396,4139.421366416232,132473936,12813.8415978371,117769670.8771874,1292037,131867465256.835,116704243423.0,0.3096,0.085,0.0263747357120092,4574.7900390625,15.979999542236328,1792.699951171875
2021-10-27,2126,749450145202430.0,143830,4132.1733503005125,4293.014590932082,3935.119111569258,3942.407605930538,132617766,17164.8547592634,117769478.33103178,1329010,177194359917.112,158400000000.0,0.3096,0.09393608,0.0541749386219439,4551.68017578125,16.979999542236328,1797.9000244140625
2021-10-28,2127,741055576879198.0,193080,3932.925593431361,4293.151100995379,3915.839486069938,4284.692205560872,132810846,19171.1373986427,117767347.53329916,1467650,198025656235.818,188000000000.0,0.2967,0.093747058742615,0.0373680002319108,4596.419921875,16.530000686645508,1801.5999755859375
2021-10-29,2128,741147538114008.0,181363,4295.758763538864,4455.735396938789,4273.780435502333,4414.009381028733,132992209,17671.2806185643,117766398.005903,1416874,183858697954.495,172457266326.0,0.3913,0.094,0.0241725284875698,4605.3798828125,16.260000228881836,1783.0
2021-10-30,2129,751488562356629.0,170840,4422.359651441906,4422.359651441906,4252.4939206411145,4319.336675864887,133163049,16363.4655632088,117766733.5042637,1332229,171249056720.228,159138004272.0,0.3053,0.092461661468265,0.0235037378152849,4605.3798828125,16.260000228881836,1783.0
2021-10-31,2130,735048366569768.0,143949,4329.1349338211,4390.589408167808,4180.015812930442,4291.094969332038,133306998,14964.5227927783,117768098.63384075,1261660,157063157000.20102,146856572816.0,0.2795,0.099704404575519,0.0343175578074016,4605.3798828125,16.260000228881836,1783.0
2021-11-01,2131,766458957955565.0,147724,4292.909881214486,4370.316156698962,4163.100588816894,4328.097781711263,133454722,16074.767344082,117768588.65009607,1302283,166950788377.20898,153717010258.0,0.3528,0.1,0.0339710680338889,4613.669921875,16.40999984741211,1795.0999755859375
2021-11-02,2132,762990121073382.0,155286,4316.884432062834,4598.316473732183,4290.167252749463,4588.42397229063,133610008,17655.6878033865,117767640.24902968,1355798,184006933472.802,172673510261.0,0.3871,0.104094626522047,0.0311157945975879,4630.64990234375,16.030000686645508,1788.699951171875
2021-11-03,2133,774413086403735.0,163449,4598.411872908032,4661.036187315948,4464.676198266061,4607.2994180668975,133773457,16453.9820455601,117767895.3986137,1376937,170817312612.001,160600000000.0,0.4459,0.1,0.0304109762560668,4660.56982421875,15.100000381469727,1763.5999755859375
2021-11-04,2134,746031670682329.0,154322,4601.790648599674,4604.4298724231385,4430.725567186553,4537.582454194552,133927779,14465.059425602,117769615.38673528,1315186,153495227020.043,143181937442.0,0.3773,0.099932155569858,0.025751602529894,4680.06005859375,15.4399995803833,1793.0
2021-11-05,2135,769397492469318.0,145140,4537.423370497416,4566.700481635984,4452.291770911649,4487.278235698109,134072919,13693.9684184749,117772332.66228026,1294257,141359554776.777,130542799059.0,0.343,0.1,0.0165578385680759,4697.52978515625,16.479999542236328,1816.4000244140625
2021-11-06,2136,761041381270793.0,139108,4482.647973381892,4530.996952895611,4334.973587056295,4516.127206975955,134212027,11707.631414074,117776720.14897932,1213662,118059207899.623,103945039895.0,0.2989,0.091389685760123,0.0309289955105153,4697.52978515625,16.479999542236328,1816.4000244140625
2021-11-07,2137,786395385046366.0,142271,4523.982160670839,4640.922036607627,4510.984411221741,4617.664952844855,134354298,10117.6345190727,117782613.6916037,1240231,104335277597.917,95960859435.0,0.3626,0.09,0.0155218582175742,4697.52978515625,16.479999542236328,1816.4000244140625
2021-11-08,2138,783821483232949.0,147335,4619.649549375261,4819.01098378612,4619.649549375261,4819.01098378612,134501633,12894.0644002051,117786163.04068016,1284385,133382892832.707,122064179968.99998,0.4802,0.1,0.0142467687990375,4701.7001953125,17.219999313354492,1827.4000244140625
2021-11-09,2139,801831418007025.0,134344,4810.071532536293,4830.533378440882,4720.146898192765,4733.054904261794,134635977,17509.7866960523,117785122.79501124,1275236,181380119178.336,167568426311.0,0.49,0.1,0.0129055746882294,4685.25,17.780000686645508,1830.199951171875
2021-11-10,2140,782933403302546.0,137429,4733.362959837321,4859.503072883481,4485.093443567235,4628.705788926847,134773406,17010.6289216217,117784802.3928422,1341166,173899759513.52902,160485179688.0,0.4459,0.095413,0.0549640988075868,4646.7099609375,18.729999542236328,1847.5999755859375
2021-11-11,2141,808618097960773.0,129426,4635.453797325178,4776.344492919886,4584.316912342557,4720.860496259985,134902832,16195.4612556523,117785174.31696253,1299201,167059976680.34302,154303415658.0,0.3626,0.09,0.0267049042969271,4649.27001953125,17.65999984741211,1863.199951171875
2021-11-12,2142,812055482821296.0,130693,4724.306610078126,4805.634276624652,4516.392570864819,4669.534336919103,135033525,15065.3843614161,117786443.64823876,1303460,154765662718.737,147000000000.0,0.3626,0.081855,0.0432914517981409,4682.85009765625,16.290000915527344,1867.9000244140625
2021-11-13,2143,819236215452842.0,131178,4666.7191451080525,4698.697031949401,4585.324151323184,4649.320676841016,135164703,13177.2981427745,117789180.52300352,1263141,136558244851.82402,126652848448.00002,0.3136,0.073717032724492,0.0171139503028036,4682.85009765625,16.290000915527344,1867.9000244140625
2021-11-14,2144,806629598576140.0,129697,4648.632579269663,4688.905412244079,4516.935772447578,4627.828492704953,135294400,11392.1653088953,117793604.04374155,1241029,118460320428.311,112676353635.0,0.3283,0.06575,0.0262737951564114,4682.85009765625,16.290000915527344,1867.9000244140625
2021-11-15,2145,817105962619225.0,123742,4627.091016546189,4764.636300494176,4547.681787372549,4568.845711863071,135418142,15416.7845461195,117794540.63537414,1245503,159570192766.649,143786449369.0,0.3234,0.099080884814644,0.0319993448117221,4682.7998046875,16.489999771118164,1866.0999755859375
2021-11-16,2146,793617109036583.0,125245,4570.478025024083,4570.478025024083,4144.334998408824,4229.623903277871,135543387,14651.7556600148,117796248.71013992,1271174,150734124893.462,138823132276.0,0.4018,0.1,0.0496924485912656,4700.89990234375,16.3700008392334,1853.5999755859375
2021-11-17,2147,829485848944838.0,120397,4213.910749020914,4300.306878978557,4099.165600445427,4288.186729330264,135663784,13499.0934842754,117798878.15460062,1319196,137441876620.421,125419730055.99998,0.3528,0.06638466,0.0320844276099471,4688.669921875,17.110000610351562,1869.699951171875
2021-11-18,2148,850611699307638.0,114518,4289.395096839061,4341.060691982579,3962.8034137596337,3991.28387621168,135778302,14467.3049703849,117800640.6871218,1245783,149599507820.792,137997090135.0,0.3822,0.1,0.0463825260716941,4704.5400390625,17.59000015258789,1861.0
2021-11-19,2149,800373512679029.0,111543,4008.087243100445,4309.761398528627,3982.9173670463138,4296.9067683177,135889845,12140.1651239143,117804213.3227946,1220185,127112478418.94,118612222514.0,0.3626,0.0872,0.0352109995450329,4697.9599609375,17.90999984741211,1851.199951171875
2021-11-20,2150,798328078638229.0,108074,4300.233332823772,4434.166519416674,4215.204542428612,4416.613288695661,135997919,10437.5672697694,117809361.99683784,1128638,109743832286.221,102708473111.0,0.3332,0.095759396842276,0.0317303874569413,4697.9599609375,17.90999984741211,1851.199951171875
2021-11-21,2151,790508658091178.0,116848,4410.746492778,4417.825488715525,4258.781202301458,4258.781202301458,136114767,10668.7145854081,117814423.54365984,1223474,112071573982.93,100764212221.0,0.3185,0.1,0.0140458657691609,4697.9599609375,17.90999984741211,1851.199951171875
2021-11-22,2152,818495113987981.0,108279,4268.658921353414,4291.282631815376,4035.093460585534,4091.835264021498,136223046,14931.9388760812,117815723.3374255,1171177,151882787720.37198,137000000000.0,0.3479,0.103916429433452,0.0346870384877747,4682.93994140625,19.170000076293945,1806.0
2021-11-23,2153,819471279341634.0,121174,4082.55522715554,4384.865330731608,4071.657077922954,4341.07345632972,136344220,13693.9249273961,117818286.91261417,1221270,140451271611.57098,125916691327.0,0.3136,0.10057945,0.0359139794029108,4690.7001953125,19.3799991607666,1783.5
2021-11-24,2154,820705014040589.0,134683,4356.544347049836,4371.331947705421,4176.183371559883,4274.496102644876,136478903,13060.893480825,117821316.04261903,1305347,136329342104.483,125985356432.0,0.3038,0.0952191999999999,0.0300538186661675,4701.4599609375,18.579999923706055,1784.0999755859375
2021-11-25,2155,789231880522000.0,124809,4278.687869353099,4550.377379326647,4249.774199667525,4519.464023606058,136603712,12411.6296253947,117824964.93180214,1266720,129483681200.901,121000000000.00002,0.3185,0.1,0.0343170153911064,4701.4599609375,18.579999923706055,1791.4000244140625
2021-11-26,2156,764078078554856.0,119411,4531.652188594716,4544.19418426112,3933.5064907621377,4042.708126907136,136723123,11379.8785611175,117829573.36713073,1261892,120295788942.021,109000000000.0,0.343,0.098185725605831,0.0733388327708468,4594.6201171875,28.6200008392334,1785.300048828125
2021-11-27,2157,799457281405606.0,109579,4030.909010759338,4181.84180500312,4030.909010759338,4073.99670218609,136832702,12144.6752081932,117834307.04460756,1163221,126864537779.715,101076408173.0,0.3087,0.1,0.0251390593063618,4594.6201171875,28.6200008392334,1785.300048828125
2021-11-28,2158,803284833656688.0,102295,4096.912087999504,4296.864380011197,3995.281552334786,4296.864380011197,136934997,11449.8146093894,117838695.39149196,1092775,119117976662.285,101000000000.0,0.3136,0.098459613490456,0.0420794620012642,4594.6201171875,28.6200008392334,1785.300048828125
2021-11-29,2159,803904453324760.0,120995,4294.453696226046,4458.306421509435,4288.870364110223,4444.010569907129,137055992,12196.501363525,117842342.14206111,1210822,128925912912.638,119961027269.0,0.3136,0.099174718939702,0.0172602225841806,4655.27001953125,22.959999084472656,1782.300048828125
2021-11-30,2160,804241279829957.0,125450,4445.105007840686,4735.379577275147,4358.074277785007,4627.363722969034,137181442,14869.5777774992,117844221.7546078,1246205,142424571982.844,124697859122.0,0.3234,0.098660612654135,0.0531352903261014,4567.0,27.190000534057617,1773.5999755859375
2021-12-01,2161,821884385208826.0,116208,4635.113679174935,4777.826422082914,4535.751241650274,4583.72649603522,137297650,13659.0357631737,117846341.65346543,1191394,144590880517.47702,134035753253.0,0.348,0.102153896,0.0361071790979783,4513.0400390625,31.1200008392334,1781.5999755859375
2021-12-02,2162,840404967545308.0,118601,4582.75271512882,4627.591618706649,4451.154115476111,4509.014490460107,137416251,11669.4442670246,117850684.31344584,1228673,119051816470.085,105000000000.0,0.288,0.09741555,0.0255717784546427,4577.10009765625,27.950000762939453,1760.699951171875
2021-12-03,2163,835610817476671.0,113982,4511.302487650801,4647.289265974768,4110.970126070666,4242.726324488242,137530233,10838.5439066213,117855562.41154537,1184522,114444614457.15,105000000000.0,0.288,0.09675066700759,0.0778658690065411,4538.43017578125,30.670000076293945,1782.0
2021-12-04,2164,825233251267521.0,112980,4220.7059283582,4235.984699551156,3632.564209593977,4089.908482876539,137643213,14360.4497409858,117857352.08850864,1204279,155782569274.784,116554376747.0,0.4,0.1,0.1068901516485205,4538.43017578125,30.670000076293945,1782.0
2021-12-05,2165,841891110688691.0,98629,4119.587349955657,4241.05704877519,4048.4227459217072,4182.6706464178005,137741842,10216.575273637,117862899.39868364,1355388,109899112649.425,98000000000.0,0.336,0.04175,0.0314836850068901,4538.43017578125,30.670000076293945,1782.0
2021-12-06,2166,855975935884777.0,113457,4198.32287254029,4363.375666451319,3934.724213886336,4347.756668545409,137855299,10750.7426655426,117867947.68674769,1217390,112816821426.92,102421701256.0,0.332,0.082,0.0698125074274906,4591.669921875,27.18000030517578,1777.5
2021-12-07,2167,864358100916457.0,129336,4358.737544663119,4422.319082453908,4266.990840982659,4302.70424593682,137984635,9442.82173485491,117874077.51428528,1201033,98725355074.41792,91021396577.0,0.316,0.08718304,0.0239698489506072,4686.75,21.889999389648438,1782.5999755859375
2021-12-08,2168,856639876520702.0,138539,4315.061543208152,4453.112302138106,4240.257519532127,4438.092781761304,138123174,8060.33393697974,117881426.12461056,1271865,85591237373.608,79930413705.0,0.28,0.053473,0.0299027722942402,4701.2099609375,19.899999618530273,1783.4000244140625
2021-12-09,2169,856739121820392.0,117002,4439.357704032381,4475.966927333954,4083.29882969842,4149.774360966292,138240176,8478.79795859195,117888579.40301313,1223173,88232234277.14389,81095554488.0,0.3,0.06059,0.0495727037323205,4667.4501953125,21.579999923706055,1774.5999755859375
2021-12-10,2170,842627733765675.0,115238,4119.81579811935,4218.155126018658,3909.808636819436,3909.808636819436,138355414,9498.38315808713,117895361.61794874,1204855,89030753906.9866,73644749099.0,0.288,0.0681538,0.0427046170728577,4712.02001953125,18.690000534057617,1782.9000244140625
2021-12-11,2171,840827122006051.0,106804,3908.496188500853,4089.4222784786302,3846.054477279807,4086.544292281354,138462218,7728.59510154545,117903447.12835088,1168286,78350083430.62111,65000000000.0,0.284,0.08,0.0334020472113332,4712.02001953125,18.690000534057617,1782.9000244140625
2021-12-12,2172,847898400722138.0,115606,4090.433051879136,4170.446118358808,3998.263275182731,4136.476170015371,138577824,6565.69933880822,117912716.42283867,1154958,65953683937.536,56587030742.0,0.268,0.08,0.028990626566968,4712.02001953125,18.690000534057617,1782.9000244140625
2021-12-13,2173,876631427211209.0,118142,4130.689896777351,4145.955311579591,3694.128719249217,3787.3528032078007,138695966,8881.74510065356,117920237.88848592,1211222,88677536110.8475,81271975981.0,0.308,0.082,0.0612237933647314,4668.97021484375,20.309999465942383,1786.300048828125
2021-12-14,2174,877596579959954.0,124147,3783.25987366891,3865.152067884082,3705.793675835718,3864.132643333296,138820113,7990.00595577056,117928195.15450685,1188896,83572369834.8537,77000000000.0,0.308,0.08,0.0267121239668127,4634.08984375,21.889999389648438,1770.4000244140625
2021-12-15,2175,878075441729797.0,122388,3860.866079107496,4086.37289557378,3666.42678364956,4012.925335805936,138942501,9141.09538318525,117935039.49008276,1227398,92325564543.9873,82854244788.0,0.304,0.086976269477499,0.0728231485287328,4709.85009765625,19.290000915527344,1762.5999755859375
2021-12-16,2176,856521734625419.0,109523,4020.414921898121,4109.04346798084,3961.7859241619817,3964.491038351058,139052024,10425.1095437455,117940344.22275476,1130920,101523194422.656,75976485187.0,0.292,0.08958711,0.024293192545549,4668.669921875,20.56999969482422,1796.5999755859375
2021-12-17,2177,853296554901509.0,117378,3959.012513318394,3991.867375245919,3718.9541411625455,3888.599414101717,139169402,10099.1238006733,117947291.3719314,1211079,113247836692.458,78393319101.0,0.3,0.1,0.0488169569044465,4620.64013671875,21.56999969482422,1803.800048828125
2021-12-18,2178,877525200190478.0,102466,3879.486676573473,3991.076850746541,3781.392405574289,3968.1996484660176,139271868,6756.61513950718,117956270.6368759,1120440,68559014804.0308,58136582524.0,0.26,0.08817618,0.0354801658788937,4620.64013671875,21.56999969482422,1803.800048828125
2021-12-19,2179,871131793708229.0,100257,3960.86001596082,4018.65849635624,3894.731200911122,3925.3465279022257,139372125,6439.49519934743,117966207.78123996,1095879,62055391543.89091,50452858966.0,0.272,0.063565476741877,0.0214299943195205,4620.64013671875,21.56999969482422,1803.800048828125
2021-12-20,2180,891943137761246.0,107024,3922.592644365898,3978.591764426699,3767.229556122987,3928.268255087931,139479149,7284.99222654842,117975255.38249692,1164850,71513752131.98389,59966375884.0,0.272,0.06531519,0.0385891275660698,4568.02001953125,22.8700008392334,1793.699951171875
2021-12-21,2181,896084108537972.0,114608,3933.84453173092,4058.570393256522,3919.316873790518,4022.52059101334,139593757,6958.75560747937,117984001.14232902,1174693,71133181119.89531,65398950452.0,0.28,0.076,0.0204332870042684,4649.22998046875,21.010000228881836,1787.9000244140625
2021-12-22,2182,877417850205969.0,110934,4020.26003953055,4070.666879758732,3947.6901560877577,3983.054830116626,139704691,7947.91610427063,117991856.91009767,1201550,81724114576.7326,73000000000.0,0.284,0.09271719,0.0209074604604289,4696.56005859375,18.6299991607666,1801.5999755859375
2021-12-23,2183,873513224864899.0,119662,3981.961587154014,4142.163049801387,3899.632239024813,4107.776240015463,139824353,8583.23172539868,117999520.03931078,1208694,90020348396.11969,77115788511.0,0.264,0.087912972645955,0.0380316538387963,4725.7900390625,17.959999084472656,1811.199951171875
2021-12-24,2184,883240403738318.0,105949,4111.344979246337,4134.106319224636,4033.065554001298,4050.1474682579633,139930302,7409.26964356037,118008100.45100497,1258509,75729336544.2518,65680077258.99999,0.268,0.0757,0.0148075066372571,4725.7900390625,17.959999084472656,1811.199951171875
2021-12-25,2185,876152424706998.0,88744,4049.781946746478,4135.384448339388,4028.990197060936,4108.359166012545,140019046,7258.63097459584,118016544.4681476,1243552,73519109193.9115,66859545498.99999,0.256,0.07,0.01612496793416,4725.7900390625,17.959999084472656,1811.199951171875
2021-12-26,2186,873157859330128.0,108374,4094.151678350557,4105.024156544531,4013.0263043599616,4073.410725868429,140127420,5718.78521114299,118026410.59920366,1180785,58587455926.4326,53765413674.0,0.264,0.068539759201892,0.0157133358412584,4725.7900390625,17.959999084472656,1811.199951171875
2021-12-27,2187,881537165889742.0,126367,4064.746410679835,4124.425677258613,4033.49246870525,4033.6721747380434,140253787,8035.15089062364,118034229.48342796,1220029,82343259278.6316,73186004689.0,0.24,0.093864995668642,0.015025469828702,4791.18994140625,17.68000030517578,1808.0999755859375
