t,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,V1
2021-10-26,146093342623886000000,471387,63032.76251241394,63229.02640452481,60124.32514501568,60449.35530260795,893638532,13.72514751,18855368.75,293879,0.2345
2021-10-27,157090169704043000000,461390,60351.998619297934,61414.2692590984,58208.18905353113,58639.68046139201,894099922,12.54541851,18856350.0,291957,0.2485
2021-10-28,152322759920436000000,488779,58533.56837872949,62128.63294631658,58294.93539265965,60572.27124397584,894588701,12.98178558,18857306.25,295405,0.224
2021-10-29,172856775955551000000,496691,60711.62952253866,62897.85844774351,60329.96506898058,62234.031011430285,895085392,15.65614451,18858375.0,305562,0.2065
2021-10-30,154363795566247000000,426120,62253.29396549576,62253.29396549576,60972.429669214944,61735.37066984471,895511512,10.41767014,18859343.75,251906,0.175
2021-10-31,144227611333099000000,367572,62121.79292819295,62369.42512188824,60116.61240213634,61366.99988156578,895879084,8.99031936,18860212.5,217296,0.1715
2021-11-01,153595884526764000000,471184,61327.15363061942,62307.21405581675,59743.07616249021,61058.22626537975,896350268,15.30868889,18861137.5,293134,0.224
2021-11-02,170918496173523000000,477083,60893.84037850051,64242.79489078416,60753.06107294002,63176.57178531976,896827351,17.50019127,18862125.0,297244,0.2304
2021-11-03,175217185844043000000,464603,63335.25388161744,63474.52129469311,61714.90381598057,62999.122403911184,897291954,15.93237584,18863131.25,288585,0.224
2021-11-04,151603398552284000000,470170,62937.19620146306,63103.96171177331,60823.01495261715,61434.63281689667,897762124,16.38430664,18864025.0,288998,0.2272
2021-11-05,167723918450920000000,463871,61460.07904015772,62509.086877811664,60873.900772464265,61121.31052072735,898225995,17.51744891,18864993.75,285791,0.2112
2021-11-06,165196796249991000000,400553,61068.87344706671,61590.68242934496,60163.78154896681,61493.6638971142,898626548,10.76522666,18865956.25,236079,0.1856
2021-11-07,164473059961448000000,384258,61554.92180501453,63252.42476178271,61440.25394888836,63252.42476178271,899010806,9.63271774,18866912.5,225975,0.1856
2021-11-08,145624763634481000000,447727,63344.06722201008,67673.73912296213,63344.06722201008,67589.00657928495,899458533,16.09920783,18867756.25,285671,0.2752
2021-11-09,164699882498832000000,516914,67549.73558078487,68518.64619441054,66388.78906461372,66945.69883396852,899975447,23.26600511,18868706.25,335259,0.32
2021-11-10,159619752859233000000,477177,66953.33937367408,68742.30830992271,63208.11499840693,64818.21602921305,900452624,18.41489098,18869637.5,300876,0.3008
2021-11-11,170397366950800000000,466646,64978.89029642256,65579.01476027582,64257.89647922143,64816.13453056888,900919270,15.55562963,18870625.0,293507,0.2528
2021-11-12,154488775466699000000,452162,64863.98034642406,65460.81498300306,62401.70848531618,64282.43806050831,901371432,14.88517644,18871512.5,281907,0.2432
2021-11-13,163018763127328000000,401908,64158.122680802655,64849.81315540974,63367.70301567783,64468.22210883111,901773340,10.69343882,18872468.75,238481,0.2112
2021-11-14,174472533927878000000,381934,64455.371640342,65342.41990215841,63663.6207379315,65342.41990215841,902155274,8.67145475,18873450.0,223859,0.2208
2021-11-15,171316155159000000000,457831,65521.28934209624,66281.56971124028,63559.50256304999,63743.399959489085,902613105,12.66008946,18874393.75,288284,0.2368
2021-11-16,171728116444289000000,476956,63721.195194032895,63721.195194032895,59016.3371572465,60312.902355847786,903090061,12.97971574,18875331.25,300953,0.3008
2021-11-17,166634022485022000000,459634,60139.62010926292,60905.5211307712,58854.88547445302,60357.17150473297,903549695,13.4647262,18876262.5,290241,0.2688
2021-11-18,161977920189620000000,468193,60339.86694462153,60889.791738592416,56628.88369419932,56875.86578270761,904017888,11.7643974,18877162.5,293723,0.2816
2021-11-19,152755980563833000000,460472,56992.26020619794,58308.50156446157,55705.18068471588,58130.9984471752,904478360,13.20134335,18878018.75,284582,0.2848
2021-11-20,163166845502345000000,411533,58148.69415914088,59810.58735468437,57576.80968042787,59767.49239601791,904889893,12.96530977,18878925.0,249507,0.2336
2021-11-21,148701328175744000000,377997,59714.572225598175,59964.61584867929,58626.36935984127,58653.93706354738,905267890,9.23059486,18879750.0,222817,0.2016
2021-11-22,162978282331037000000,433744,58773.611873173424,59030.88711542876,55679.840403672526,56345.421342238486,905701634,12.30824165,18880631.25,279024,0.2464
2021-11-23,145972584590674000000,456606,56328.17623342554,57832.47921786725,55632.759912335874,57599.53623491967,906158240,12.28852264,18881456.25,283269,0.2688
2021-11-24,175916167259121000000,478700,57630.58387520773,57734.94684916265,55970.32358565999,57185.986384863936,906636940,14.01867125,18882437.5,298752,0.2592
2021-11-25,146575444201290000000,477549,57310.54189547136,59339.10745279243,57113.54685293199,58927.890687830026,907114489,14.85821293,18883250.0,287366,0.224
2021-11-26,148685848487190000000,474333,59043.95687431603,59180.34461328751,53625.21118221422,53761.70172458773,907588822,14.57347377,18884075.0,292513,0.288
2021-11-27,161324510190902000000,396456,53569.76396309677,55286.65262790293,53569.76396309677,54542.06360428747,907985278,8.44446976,18884968.75,240616,0.2304
2021-11-28,155810150629187000000,358519,54815.07930492795,57393.84375116775,53680.466520887545,57201.70801545579,908343797,7.36052107,18885837.5,213629,0.224
2021-11-29,159825268332783000000,469482,57248.45837582401,58749.25179810746,56856.36956339931,57816.06529203574,908813279,11.13359834,18886731.25,301154,0.24
2021-11-30,150309208118230000000,472454,57788.22676311559,59020.32859041567,56057.28223400635,56915.51221084483,909285733,12.63960254,18887568.75,293742,0.2432
2021-12-01,149177490067779000000,462725,57016.06823191009,59041.68524348552,56603.714328924325,57182.67601379536,909748458,20.56160479,18888425.0,288285,0.153
2021-12-02,172191974160429000000,499095,57229.82989944917,57349.23497932623,56025.93037452505,56448.44868071566,910247553,18.87918059,18889393.75,313106,0.1462
2021-12-03,189533300215289000000,467259,56477.8174777821,57482.16926596985,52762.061167225154,53765.79648309126,910714812,13.28258262,18890443.75,289971,0.1462
2021-12-04,169059537988193000000,434943,53598.24647029791,53860.444220851095,45032.94649533424,48962.920993272506,911149755,17.45400848,18891412.5,253519,0.34
2021-12-05,186966922988706000000,365819,49200.70461743719,49768.14897629845,47862.82103157107,49174.90290806072,911515574,21.84550986,18892450.0,215047,0.238
2021-12-06,188361826620301000000,447157,49368.84709922548,50863.04297711098,47281.03537975852,50492.43559639025,911962731,12.98769813,18893525.0,284295,0.238
2021-12-07,172620293967036000000,455817,50582.62539664405,51900.33436979042,50175.80752105663,50592.088497950775,912418548,11.38683329,18894487.5,288189,0.1938
2021-12-08,188434145354813000000,421006,50700.08433648292,51171.37531040532,48845.0331271672,50521.23639994827,912839554,10.34711221,18895537.5,265942,0.1768
2021-12-09,179147850160774000000,450036,50504.795538708415,50760.40381440877,47409.176927103086,47911.076404276886,913289590,12.03940326,18896556.25,282612,0.1734
2021-12-10,172176355539362000000,449205,47672.12239108743,49899.292113817246,47262.23744299545,47262.23744299545,913738795,11.58751607,18897531.25,271219,0.1666
2021-12-11,176280951781024000000,374420,47243.30568491641,49441.027005769705,46942.347820725285,49354.08716867792,914113215,7.93052829,18898475.0,225582,0.153
2021-12-12,169184520442248000000,360178,49438.28159485507,50724.86573999367,48757.08986121987,50118.920959284056,914473393,6.54018765,18899350.0,214668,0.1496
2021-12-13,168285305311522000000,444755,50093.807229145175,50186.66802721073,45987.0453157481,46762.48252805616,914918148,12.93733248,18900231.25,278070,0.1836
2021-12-14,179386243961257000000,437000,46689.924604623615,48413.70564738807,46513.54627345959,48413.70564738807,915355148,11.71214792,18901156.25,278127,0.187
2021-12-15,169651181550677000000,450871,48361.01502789563,49473.955789617285,46673.1551945814,48819.849347231386,915806019,11.62215151,18902037.5,280962,0.17
2021-12-16,138771277731378000000,412496,48900.46291062604,49425.57314325848,47540.01370858787,47695.28039490217,916218515,10.47070691,18902756.25,256091,0.1564
2021-12-17,179778431601721000000,412270,47653.729852491706,47997.60730613407,45682.03832833927,46326.91959569937,916630785,12.99668263,18903687.5,263346,0.153
2021-12-18,151923380842463000000,380690,46202.14337914699,47267.143017174814,45671.60413876047,46962.91334059254,917011475,8.78718027,18904487.5,239042,0.1428
2021-12-19,179021828612936000000,353639,46848.7767655561,47981.577512069096,46544.71475886103,46791.89605595487,917365114,6.98352275,18905418.75,206570,0.1326
2021-12-20,173244734035682000000,426545,46707.01487699963,47311.9424781276,45601.17490097833,46853.71063454527,917791659,10.99737319,18906318.75,266803,0.1496
2021-12-21,193955467408797000000,472740,46880.27896372307,49260.98734196136,46739.7771552172,48957.19391098451,918264399,11.89622366,18907325.0,304552,0.153
2021-12-22,178015868932154000000,455223,48936.61415144679,49536.39781561185,48450.93972971039,48646.43337566828,918719622,10.85075693,18908250.0,288347,0.1462
2021-12-23,185917265506811000000,466237,48626.343782202304,51312.46441125108,48127.113814709024,50770.61418965044,919185859,10.97831577,18909200.0,291647,0.1496
2021-12-24,179244633050725000000,419349,50806.05050297992,51773.59270702119,50514.49429089663,50864.32895235119,919605208,12.06790599,18910137.5,260414,0.1564
2021-12-25,176565838540953000000,362547,50854.9186725144,51142.2586943621,50286.413770834246,50649.92614866225,919967755,8.32231002,18911062.5,207656,0.1394
2021-12-26,161400201785162000000,355640,50428.69269638934,51196.377286971096,49667.36176243381,50806.44217533188,920323395,7.75341049,18911900.0,198440,0.1428
2021-12-27,178837331198094000000,419560,50802.60893278534,51944.55580047768,50513.539609871856,50610.95680294029,920742955,13.15912641,18912825.0,249400,0.1428
2021-12-28,161320055254493000000,461695,50679.85937702978,50679.85937702978,47453.63959916979,47669.740372077125,921204650,17.86068218,18913662.5,265288,0.153
2021-12-29,174940530953269000000,468508,47623.8704633248,48110.85198709102,46335.13606004488,46407.595489642925,921673158,16.40915858,18914568.75,275938,0.1564
2021-12-30,144031948808644000000,421035,46490.6060493554,47875.7423610738,46132.74343273626,47188.3205500879,922094193,17.65403926,18915312.5,244902,0.1462
2021-12-31,179181694869912000000,447835,47238.50012977167,48469.34126702066,45873.68740506763,46328.94313808985,922542028,18.07228243,18916243.75,269391,0.136
2022-01-01,209972434369824000000,312958,46295.01510637684,47798.28648774303,46295.01510637684,47620.42381093365,922854986,9.31325086,18917318.75,186662,0.1505
2022-01-02,189227661504968000000,340131,47702.52976540417,47875.169416441655,46920.67513250465,47344.84340974344,923195117,9.25751769,18918306.25,196707,0.1505
2022-01-03,168777228964263000000,389837,47313.33873643002,47480.669283986696,45859.87668370391,46467.61579525452,923584954,11.58893996,18919181.25,234653,0.1591
2022-01-04,178475079222124000000,434656,46476.20143400858,47401.43000840687,45766.88724007101,45926.76178657015,924019610,13.28402,18920100.0,274397,0.1763
2022-01-05,181388611614826000000,440660,45898.20218866547,46920.33395739635,42954.59496734716,43589.355683071975,924460270,15.83972727,18921037.5,272005,0.1419
2022-01-06,174703404807151000000,434428,43483.96960357724,43738.22862135666,42645.54095167677,43154.45522485052,924894698,15.23440191,18921950.0,264753,0.2193
2022-01-07,169337287063810000000,419004,43140.97701478987,43140.97701478987,41083.48841788461,41564.23901043853,925313702,14.30294969,18922825.0,255241,0.2623
2022-01-08,175368455634571000000,372088,41616.89127738083,42205.75889671988,40672.27544835678,41744.05783198559,925685790,9.69417938,18923725.0,223776,0.2279
2022-01-09,168885071137581000000,357255,41718.3496659685,42657.33356291532,41434.44645100008,41910.51226779031,926043045,7.86552615,18924606.25,210002,0.1978
2022-01-10,173931937260411000000,425917,41914.985156177856,42190.37379499369,39821.59961556712,41820.01786922383,926468962,11.45594577,18925493.75,266601,0.2193
2022-01-11,190395228247078000000,443242,41816.42489584416,43001.15712132047,41407.75387307927,42721.69548372346,926912204,11.71013853,18926481.25,277540,0.1978
2022-01-12,168742841058439000000,431416,42761.70384768061,44067.47677489123,42531.02845391045,43935.64398491228,927343620,11.66043324,18927350.0,271794,0.1892
2022-01-13,215282086396714000000,438235,43945.27242245863,44252.73481762711,42479.38992962256,42596.12337643765,927781855,10.43758314,18928468.75,274336,0.1376
2022-01-14,192734043209096000000,431529,42632.76278092603,43346.68856572064,41986.630652592285,43101.3359962645,928213384,9.66920485,18929462.5,270723,0.1376
2022-01-15,201049233260023000000,389373,43112.4808971077,43723.93991463757,42669.34614928745,43198.86986181189,928602757,7.42847263,18930500.0,234207,0.1505
2022-01-16,211689864930487000000,357206,43133.97919229833,43430.8892862798,42712.08376281148,43122.787414431456,928959963,6.36674077,18931593.75,215976,0.129
2022-01-17,198122581029862000000,396336,43135.78944290298,43173.84715245934,41687.2067833133,42235.18484870354,929356299,9.08946149,18932600.0,257980,0.1333
2022-01-18,162594837529239000000,409378,42257.33797670043,42521.38038977191,41392.216698751,42372.55327339866,929765677,9.47611286,18933450.0,264921,0.1505
2022-01-19,209488431389953000000,413952,42390.92631072957,42478.022110810765,41242.91311568182,41731.94792084117,930179629,8.660048830000001,18934531.25,270161,0.1419
2022-01-20,204952989612691000000,429567,41735.63944423697,43413.02394236423,40706.93154831686,40706.93154831686,930609196,9.94362513,18935587.5,271096,0.1462
2022-01-21,174986954066973000000,442169,40727.40896865413,41037.45680512814,35943.717536894605,36440.26576859994,931051365,12.14652139,18936425.0,272214,0.3096
2022-01-22,177880533755252000000,412134,36519.98508971239,36660.08652483968,34407.478386393785,35036.944736200094,931463499,11.14446627,18937262.5,250160,0.43
2022-01-23,190408753058493000000,341873,35078.17527066298,36389.51836131359,34819.784697424744,36254.87985724281,931805372,7.68463059,18938143.75,203845,0.2924
2022-01-24,194278971383611000000,418211,36244.38023028148,37195.2687584812,33225.49385819318,36656.19382217229,932223583,11.63754455,18939081.25,270562,0.3096
2022-01-25,204181443405561000000,410811,36618.545326749474,37429.34807118738,35780.928138218995,36946.23828321742,932634394,10.85228724,18940031.25,264976,0.2451
2022-01-26,170359236091152000000,414635,36962.38451999883,38729.00904390926,36395.02167107425,36851.36987997062,933049029,11.98924573,18940843.75,260940,0.2408
2022-01-27,172947158107568000000,405242,36813.696634790926,37148.322279089225,35629.27988787525,37148.322279089225,933454271,11.65036764,18941662.5,255794,0.2193
2022-01-28,205148576129099000000,420426,37140.57839191634,37952.611318220086,36219.04696056498,37789.47882001971,933874697,12.53358866,18942625.0,264455,0.215
2022-01-29,196054937980789000000,372331,37729.48252744511,38569.68511903354,37432.24885078525,38137.47269687042,934247028,12.33101627,18943556.25,230889,0.1892
2022-01-30,195040976002067000000,345597,38150.192597873145,38254.99767851084,37444.7848230661,37936.32877743922,934592625,10.55100293,18944468.75,207027,0.1806
2022-01-31,187982861782981000000,414184,37920.28099097226,38645.16732172325,36744.25528843168,38455.68966345568,935006809,13.02331697,18945362.5,263267,0.1935
2022-02-01,203930703798756000000,423153,38481.76536851194,39112.310703948206,38117.526250172814,38784.50229870542,935429962,14.70529808,18946325.0,272830,0.21
2022-02-02,202482290685784000000,428051,38743.71342572458,38813.98959351855,36845.50487614374,36924.10239441575,935858013,12.2771005,18947281.25,278832,0.196
2022-02-03,195176090927751000000,416027,36944.80523902983,37111.310433423394,36387.847085300855,37018.587002679,936274040,10.61692952,18948200.0,265197,0.196
2022-02-04,172285839752735000000,398315,37149.26414150606,41516.07281915828,37095.96282691134,41516.07281915828,936672355,13.95667952,18949012.5,247816,0.224
2022-02-05,157694923513671000000,415538,41501.4805719368,41843.85067040863,41076.91824540317,41421.47643291107,937087893,14.12773856,18949756.25,258527,0.2065
2022-02-06,206683112000196000000,351060,41441.12079033813,42447.61670580104,41252.79043614101,42411.10429027431,937438953,10.26759842,18950731.25,219040,0.1785
2022-02-07,180686464677757000000,410714,42406.7813264058,44380.93257085004,41748.155311541545,43921.9643782471,937849667,14.54581893,18951581.25,261898,0.2275
2022-02-08,204406591902601000000,427080,43854.6536157814,45293.86624420329,42838.564694854336,44110.316690606414,938276747,14.50301713,18952543.75,276696,0.203
2022-02-09,185731702150765000000,419440,44083.286576866754,44727.79989154796,43274.0553523239,44347.12092966353,938696187,14.57878275,18953418.75,265664,0.1995
2022-02-10,195018287258303000000,415250,44389.31960354117,45624.44116541562,43416.51798522584,43548.07188870807,939111437,19.58059812,18954337.5,260666,0.161
2022-02-11,188221642356857000000,415376,43558.26710003381,43806.41870450749,42114.53964298382,42407.68766214749,939526813,16.74292024,18955225.0,258453,0.1855
2022-02-12,248752364466174000000,373834,42405.15773144184,42982.59519160471,41872.882084985744,42198.75143160234,939900647,12.37731195,18956393.75,228002,0.1645
2022-02-13,209536319402474000000,380063,42240.21082304968,42693.05285475678,41962.0651713386,42242.10014713128,940280710,8.7076434,18957381.25,208819,0.1505
2022-02-14,204028951456860000000,395754,42104.83669474499,42772.82721798691,41692.28532889744,42601.71507211516,940676464,11.16108503,18958337.5,247439,0.168
2022-02-15,235072806584624000000,429282,42575.450511759125,44659.819109108175,42506.04571049292,44600.784173821485,941105746,12.47970742,18959431.25,273448,0.175
2022-02-16,205859900802405000000,435357,44570.94561101848,44570.94561101848,43465.86177248921,43980.5145592428,941541103,10.08718334,18960406.25,266632,0.1575
2022-02-17,211758284774999000000,424366,43923.53228784149,44106.76550965279,40333.62781839964,40548.839847068106,941965469,9.91791024,18961387.5,255416,0.161
2022-02-18,185290472159282000000,418789,40563.98923459375,40911.01130205004,39744.88405596588,40031.590538056174,942384258,9.41369389,18962225.0,260921,0.175
2022-02-19,208285806929851000000,358066,40015.02738281479,40418.879215173474,39729.56674140602,40127.36921662781,942742324,6.87295332,18963156.25,220524,0.154
2022-02-20,201340869878860000000,339172,40104.533692788464,40111.21139928089,38128.30768891443,38460.39121721855,943081496,5.72791661,18964056.25,200391,0.1785
2022-02-21,172762949463312000000,386333,38422.92481891428,39386.51581518472,36975.92028164933,37012.56063944516,943467829,9.55541766,18964825.0,237279,0.189
2022-02-22,207271638656503000000,411986,37065.68650452094,38347.84482820141,36507.9812124856,38314.64973454055,943879815,9.1525035,18965775.0,260113,0.217
2022-02-23,208978413131333000000,396066,38276.46562140688,39122.39390456852,37244.47964480195,37311.625612215976,944275881,8.06713107,18966712.5,251125,0.1715
2022-02-24,183309941784064000000,423301,37271.569132477045,38903.01680578292,34474.78331377185,38305.92776288476,944699182,10.24872082,18967537.5,254007,0.35
2022-02-25,185514709444493000000,431851,38327.21403648001,39575.12437394445,38111.34188794657,39216.70043785011,945131033,11.50066554,18968375.0,260206,0.252
2022-02-26,175013412510853000000,367165,39224.250291765806,39917.32059570626,38702.53370623648,39048.12227487686,945498198,6.73553405,18969156.25,220298,0.175
2022-02-27,185518860117546000000,367453,39116.53432927483,39772.66876599016,37333.84135704846,37721.43341561039,945865651,6.9410088,18970006.25,211028,0.182
2022-02-28,213945696899372000000,434941,37702.06085533552,43748.44195103262,37563.92671747771,43204.6016302955,946300592,9.34059643,18970968.75,270764,0.217
2022-03-01,225809305358003000000,448208,43194.83471602916,44734.00749420436,42967.55733056766,44348.19642695179,946748800,19.43038347,18971981.25,280472,0.3
2022-03-02,189199457356249000000,461125,44366.34553073753,45039.6571215959,43432.851778910444,43936.409710091975,947209925,29.26598148,18972831.25,288521,0.258
2022-03-03,206416598670247000000,443106,43928.77000801807,44012.74868840237,41932.59747009797,42459.60376590904,947653031,20.2902153,18973756.25,268096,0.231
2022-03-04,188893925397899000000,425650,42458.16957593608,42478.43605570931,38821.74307149762,39146.88446939763,948078681,15.32201052,18974625.0,261962,0.234
2022-03-05,168624482823155000000,374116,39166.4414584653,39562.99510123047,38837.39766463615,39416.46268753545,948452797,11.26066449,18975393.75,225198,0.198
2022-03-06,178992604748233000000,345450,39405.71649738618,39640.176751120496,38225.43909722704,38423.618936056046,948798247,9.45711786,18976212.5,206985,0.183
2022-03-07,203392612759716000000,402703,38447.10132911025,39392.212352647046,37273.99732208977,38018.6495049252,949200950,11.28076247,18977137.5,255293,0.228
2022-03-08,202377224487913000000,413737,38032.47377603212,39289.24923911863,38001.26135232526,38726.30210218777,949614687,10.58415698,18978062.5,255623,0.204
2022-03-09,188820918025845000000,443894,38736.94606143246,42455.838590693376,38735.277668213545,41977.383461872,950058581,11.2612991,18978925.0,272667,0.228
2022-03-10,198541130527766000000,432832,41965.938356508086,41987.54491666633,38837.44702750846,39455.231918722646,950491413,11.64946679,18979831.25,261408,0.21
2022-03-11,188622436969367000000,414691,39431.99743143348,40038.25065314774,38347.43316239842,38811.49634111457,950906104,11.0320505,18980693.75,252245,0.207
2022-03-12,215153947738290000000,367809,38784.871797304455,39292.61629179315,38784.871797304455,38934.943562897264,951273913,7.88415266,18981668.75,224992,0.174
2022-03-13,205385298807123000000,343961,38870.924470343874,39201.80413506599,37773.0352804668,37835.34056652247,951617874,6.7718509000000005,18982612.5,207941,0.168
2022-03-14,209475732075047000000,408606,37812.814223333786,39734.73306388845,37680.73446757749,39618.09329122494,952026480,10.31167024,18983568.75,259439,0.192
2022-03-15,192840519705142000000,433131,39660.204154700405,39773.12078701224,38329.04494765767,39322.548492400296,952459611,9.8162698,18984437.5,263039,0.183
2022-03-16,209681092613587000000,462407,39318.78103612823,41431.56318291344,39028.54991222968,41144.92683386696,952922018,10.22509539,18985406.25,276235,0.195
2022-03-17,216944391346261000000,480187,41130.97312228623,41287.5352036456,40667.87744477044,40948.66565644693,953402205,10.50890659,18986400.0,278641,0.186
2022-03-18,195863540561594000000,441524,40930.61786574511,42168.02948921047,40324.844174962505,41819.07160191575,953843729,10.59488402,18987293.75,261175,0.186
2022-03-19,210932385422486000000,407989,41780.310698163485,42312.97855082877,41611.26986294291,42189.93851884893,954251718,8.04584387,18988262.5,242269,0.159
2022-03-20,212383107846186000000,359643,42206.4222861173,42226.2757899717,41008.03173490586,41245.0600499595,954611361,6.4589438,18989225.0,210393,0.156
2022-03-21,206752672733336000000,417946,41260.52331613773,41454.37776655462,40710.64051750654,41080.71049313168,955029307,9.49009238,18990181.25,259759,0.159
2022-03-22,204644997899807000000,422562,41036.55714429689,43124.70806932684,40972.868629740486,42356.04358663604,955451869,10.8074481,18991112.5,264420,0.186
2022-03-23,196971472300407000000,423162,42394.43611164341,42893.50667956705,41894.1815127504,42893.50667956705,955875031,10.82688439,18992018.75,264037,0.171
2022-03-24,198450065195965000000,425903,42914.27172634184,44125.60476696461,42739.6437875412,43957.60834926645,956300934,11.37578427,18992912.5,262844,0.192
2022-03-25,209574477330926000000,472275,43975.92510121863,44989.69606869485,43736.34814493307,44383.25712701017,956773209,12.90883544,18993887.5,290563,0.195
2022-03-26,219695922328264000000,384677,44349.85843334273,44720.0340492928,44171.34294375841,44521.22390547208,957157886,8.1855982,18994893.75,230870,0.168
2022-03-27,178628554508259000000,365019,44505.35710237063,46823.671757069,44446.21611626139,46823.671757069,957522905,7.47699297,18995712.5,218071,0.18
2022-03-28,216939163104126000000,442559,46821.85024693429,48083.00832706527,46719.26225942631,47063.11400761026,957965464,10.81516812,18996706.25,293145,0.219
2022-03-29,206789713386938000000,434758,47100.43859807688,47958.73067060564,47100.43859807688,47488.16707625618,958400222,9.959339,18997650.0,286789,0.198
2022-03-30,184713026229197000000,411801,47442.73263530148,47655.14942974676,46780.36766148302,47098.9030284521,958812023,11.17271408,18998493.75,272729,0.192
2022-03-31,193845224858808000000,437538,47075.62713346425,47488.53351653603,45406.27181690901,45558.26359492149,959249561,16.59895385,18999356.25,279072,0.18
2022-04-01,200353055075874000000,445355,45554.16381205456,46605.06349241935,44427.299767384015,46259.21355292148,959694916,19.62864741,19000237.5,283964,0.2208
2022-04-02,192576231387385000000,407370,46285.49805877043,46995.50552082996,45808.48529531829,45892.87697835152,960102286,12.94782855,19001081.25,254307,0.1863
2022-04-03,196282245737798000000,364843,45859.12870068277,47306.95497635384,45634.10380046333,46440.88788145864,960467129,10.43589597,19001950.0,225425,0.1955
2022-04-04,226231860861683000000,424255,46439.81485881295,46791.08904515544,45235.81535402031,46617.08557999999,960891384,12.55104004,19002937.5,274948,0.1955
2022-04-05,204493801742211000000,431671,46610.71857534423,47102.70942993544,45581.29363685984,45581.29363685984,961323055,10.88124183,19003843.75,273285,0.1886
2022-04-06,215543740131404000000,415246,45536.588464033935,45536.588464033935,43200.531454832,43200.531454832,961738301,10.29086559,19004781.25,273490,0.2162
2022-04-07,193421964446183000000,425774,43211.71746687206,43857.34520223897,42940.84244899567,43526.58280559332,962164075,10.03968135,19005643.75,269266,0.2231
2022-04-08,190989975956594000000,420821,43487.65112814454,43893.53053138535,42183.2871213171,42307.70715376531,962584896,11.47128685,19006481.25,266671,0.2001
2022-04-09,218397693112113000000,369659,42294.702651223386,42772.67059905884,42202.32683681942,42772.67059905884,962954555,8.1504687,19007437.5,232639,0.1794
2022-04-10,199479243409337000000,342076,42781.09046341356,43376.380660251634,42055.269771058,42268.733034196666,963296631,6.82969558,19008312.5,216306,0.1633
2022-04-11,194973898975524000000,422369,42168.42691439361,42417.188507240215,39436.82743283595,39506.75336961831,963719000,10.50728069,19009168.75,276486,0.23
2022-04-12,214794273514583000000,434591,39533.71330624112,40617.5860956274,39389.66448515963,40168.556330824256,964153591,10.71457582,19010125.0,278686,0.2093
2022-04-13,199827087383615000000,428302,40111.54681497637,41367.13396509735,39713.80923458947,41161.49873770926,964581893,11.86276116,19011000.0,276828,0.1932
2022-04-14,194585781473154000000,419432,41160.21914540542,41446.4888496089,39717.690219064505,39919.97210059123,965001325,11.06124096,19011862.5,265399,0.1886
2022-04-15,228070596793590000000,419946,39948.55623431016,40587.32104546773,39885.07936433677,40546.2846225431,965421271,7.65060844,19012725.0,216079,0.1817
2022-04-16,187767956231468000000,377045,40547.32357624463,40621.4506046065,40086.947416698415,40424.48329332248,965798316,6.42693665,19013687.5,225352,0.1633
2022-04-17,230894557680015000000,340778,40408.59831522731,40565.80588638021,39628.17662758428,39722.81541401445,966139094,5.34164712,19014718.75,207159,0.1564
2022-04-18,190777976903881000000,389263,39694.57710873145,40956.77189305199,38729.8817677793,40830.99198417304,966528357,8.51632094,19015556.25,246287,0.1955
2022-04-19,171282648355573000000,434476,40848.852664875565,41672.96175656447,40618.6341947153,41502.28247948957,966962833,9.36977033,19016331.25,273044,0.1863
2022-04-20,226047805908442000000,436012,41453.35531251958,42119.33839249507,40961.09755199008,41374.37820120313,967398845,8.89620913,19017331.25,285495,0.1702
2022-04-21,236795403129528000000,443681,41379.36670190782,42893.58020438128,40110.345545666096,40527.36408353853,967842526,10.87259159,19018387.5,282269,0.1771
2022-04-22,188506826520395000000,417148,40460.43623486345,40777.758643666486,39326.40576299882,39740.3198538771,968259674,10.96864828,19019231.25,260795,0.1794
2022-04-23,236204528488820000000,373768,39764.47879886454,39934.22341606827,39371.335009330935,39486.7287113245,968633442,8.20315897,19020250.0,234815,0.1564
2022-04-24,232981567924512000000,355549,39503.5847680957,39845.37711882807,39233.54093962671,39485.89575200251,968988991,6.72174897,19021318.75,221821,0.1541
2022-04-25,227539583668466000000,418875,39472.60737229702,40501.39852158849,38339.69414311527,40480.77421078146,969407866,12.81894807,19022331.25,277255,0.1909
2022-04-26,195985188780675000000,422981,40458.13158475881,40704.92605074186,37884.986010577886,38069.26542510226,969830847,11.30777776,19023206.25,273157,0.2001
2022-04-27,244193044202332000000,432950,38123.25407177736,39362.2160985392,38053.54136441071,39240.46981342193,970263797,11.16491931,19024268.75,286935,0.1794
2022-04-28,194968810304745000000,431433,39239.58607331788,40252.80239730261,38953.446770397015,39755.26913245701,970695230,11.27300063,19025093.75,275633,0.1771
2022-04-29,223758520586222000000,445992,39757.556132249454,39887.26821136156,38236.65728549344,38600.15334653246,971141222,13.62522412,19026031.25,286413,0.1771
2022-04-30,220451136773075000000,419017,38608.37206673358,38767.79889368903,37697.94277909221,37716.88447570866,971560239,10.46162643,19026968.75,261480,0.1587
2022-05-01,249138149333328000000,375549,37704.45995605827,38621.96897996118,37614.28282977476,38480.583526462186,971935788,7.81516491,19028012.5,232155,0.098
2022-05-02,235126276047800000000,418881,38469.1522934649,39063.916224946624,38169.5098633005,38531.468718772856,972354669,10.65002511,19029012.5,272046,0.1015
